nb_nodes,inf_times,inf_nb_visits,supr_times,supr_nb_visits,med_times,med_nb_visits
122,0.03916501998901367,123,0.022403955459594727,1,0.02032613754272461,1
123,0.03768301010131836,124,0.021697044372558594,1,0.019981861114501953,1
124,0.03915286064147949,125,0.020145177841186523,1,0.021615982055664062,1
125,0.04190802574157715,126,0.02184319496154785,1,0.021438121795654297,1
126,0.04057002067565918,127,0.022565126419067383,1,0.022722959518432617,1
127,0.041349172592163086,128,0.023288965225219727,1,0.022977828979492188,1
128,0.041496992111206055,129,0.021506071090698242,1,0.021818876266479492,1
129,0.041867971420288086,130,0.022031784057617188,1,0.024341821670532227,1
130,0.042626142501831055,131,0.02425408363342285,1,0.023417949676513672,1
131,0.04308319091796875,132,0.021289825439453125,1,0.02207183837890625,1
132,0.043659210205078125,133,0.022578001022338867,1,0.023198843002319336,1
133,0.04429197311401367,134,0.023897171020507812,1,0.02280902862548828,1
134,0.04590201377868652,135,0.025902986526489258,1,0.02520298957824707,1
135,0.04569506645202637,136,0.02545905113220215,1,0.025043964385986328,1
136,0.0458681583404541,137,0.023910045623779297,1,0.023736953735351562,1
137,0.0463869571685791,138,0.02620410919189453,1,0.0258028507232666,1
138,0.049069881439208984,139,0.023772001266479492,1,0.02616715431213379,1
139,0.052134037017822266,140,0.027175188064575195,1,0.026134014129638672,1
140,0.04974794387817383,141,0.02642989158630371,1,0.02660202980041504,1
141,0.05174612998962402,142,0.027539968490600586,1,0.02796483039855957,1
142,0.051690101623535156,143,0.028454065322875977,1,0.027818918228149414,1
143,0.05186891555786133,144,0.026987075805664062,1,0.02790212631225586,1
